chunk_id,embedding_text,description_short,description_full,section_title,work_category,rate,unit_norm,qty,source_file,sheet_name,rate_per_unit_label,est_tokens
d21b80383a1d0dc3d5eb26b6a512fc21,"WORK: special_works
ITEM: Crush
SECTION: Raised Floor in Toilet
UNIT: cft",Crush,Raised Floor in Toilet | Crush,Raised Floor in Toilet,special_works,22.854492753623184,cft,3.6959999999999997,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 23 per cft,18.25
66ae2b690a25209c8878353e8c15b1f3,"WORK: special_works
ITEM: Cementitious Water Proofing
SECTION: Raised Floor in Toilet
UNIT: sft",Cementitious Water Proofing,Raised Floor in Toilet | Cementitious Water Proofing,Raised Floor in Toilet,special_works,74.43478260869566,sft,32.1,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 74 per sft,23.75
d7df0db5214b8dc625863f8f444e2120,"WORK: special_works
ITEM: Block Works
SECTION: Raised Floor in Toilet
UNIT: nos",Block Works,Raised Floor in Toilet | Block Works,Raised Floor in Toilet,special_works,83.47826086956522,nos,18.0,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 83 per nos,19.75
be6cc31667be69738ef43de818ef3bf5,"WORK: special_works
ITEM: Cement
SECTION: Raised Floor in Toilet
UNIT: bags",Cement,Raised Floor in Toilet | Cement,Raised Floor in Toilet,special_works,14.046000726570048,bags,0.227150168,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 14 per bags,18.75
c574c606998df025e60a2958f66d76fc,"WORK: special_works
ITEM: Brick Ballast for Filling
SECTION: Raised Floor in Toilet
UNIT: cft",Brick Ballast for Filling,Raised Floor in Toilet | Brick Ballast for Filling,Raised Floor in Toilet,special_works,126.0,cft,36.224999999999994,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 126 per cft,23.25
3ea0755db99500546b5f88db1db7fb60,"WORK: special_works
ITEM: Labor for Concrete Pouring
SECTION: Raised Floor in Toilet
UNIT: sft",Labor for Concrete Pouring,Raised Floor in Toilet | Labor for Concrete Pouring,Raised Floor in Toilet,special_works,50.0,sft,25.875,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 50 per sft,23.5
f85019cd3d38372e521cc04f8af8f9aa,"WORK: special_works
ITEM: Labor for Block Works
SECTION: Raised Floor in Toilet
UNIT: sft",Labor for Block Works,Raised Floor in Toilet | Labor for Block Works,Raised Floor in Toilet,special_works,39.61352657004831,sft,10.25,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 40 per sft,22.25
923f70f50055bffdc7829b8fab30f903,"WORK: special_works
ITEM: Labor for Laying Brick Ballast and Coating Chemical
SECTION: Raised Floor in Toilet
UNIT: sft",Labor for Laying Brick Ballast and Coating Chemical,Raised Floor in Toilet | Labor for Laying Brick Ballast and Coating Chemical,Raised Floor in Toilet,special_works,30.0,sft,25.875,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 30 per sft,29.75
5ac17d264e428487165a625b7751c022,"WORK: special_works
ITEM: Labor for Plaster Works
SECTION: Raised Floor in Toilet
UNIT: sft",Labor for Plaster Works,Raised Floor in Toilet | Labor for Plaster Works,Raised Floor in Toilet,special_works,36.88019323671497,sft,27.265,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 37 per sft,22.75
ae1f3eaa97747210554367322b3aa0e9,"WORK: special_works
ITEM: Material Per Unit
SECTION: Raised Floor in Toilet
UNIT: nan",Material Per Unit,Raised Floor in Toilet | Material Per Unit,Raised Floor in Toilet,special_works,364.3581769120773,,,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 364 per nan,21.25
a7ff30075801b0f667bee9a1ad42b0ae,"WORK: special_works
ITEM: Labor Per Unit
SECTION: Raised Floor in Toilet
UNIT: nan",Labor Per Unit,Raised Floor in Toilet | Labor Per Unit,Raised Floor in Toilet,special_works,166.4937198067633,,,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 166 per nan,20.5
91acb5f4c2317eaefe45b31219bac035,"WORK: special_works
ITEM: Composite Per Unit
SECTION: Raised Floor in Toilet
UNIT: nan",Composite Per Unit,Raised Floor in Toilet | Composite Per Unit,Raised Floor in Toilet,special_works,530.8518967188406,,,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 531 per nan,21.5
629fe4f2db531a4c01e83b9cd70bc28c,"WORK: special_works
ITEM: Rate With Margin
SECTION: Raised Floor in Toilet
UNIT: nan",Rate With Margin,Raised Floor in Toilet | Rate With Margin,Raised Floor in Toilet,special_works,680.0,,,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 680 per nan,21.0
772ece9775f9ee15624f8d17d2b8fb92,"WORK: special_works
ITEM: Porcelain Tile
SECTION: Raised Floor in Toilet
UNIT: sft",Porcelain Tile,Raised Floor in Toilet | Porcelain Tile,Raised Floor in Toilet,special_works,368.02973977695166,sft,110.00000000000001,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 368 per sft,20.5
b467e3996cbe075e8108d203fee455c3,"WORK: special_works
ITEM: Cement
SECTION: Raised Floor in Toilet
UNIT: bags",Cement,Raised Floor in Toilet | Cement,Raised Floor in Toilet,special_works,16.526933333333332,bags,1.0329333333333333,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 17 per bags,18.75
9658fdfed8d950499afb51811e259cec,"WORK: special_works
ITEM: Cement
SECTION: Raised Floor in Toilet
UNIT: bags",Cement,Raised Floor in Toilet | Cement,Raised Floor in Toilet,special_works,17.068800000000003,bags,1.0668000000000002,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 17 per bags,18.75
fa398606622e6ab2b6718afdc9ecc0aa,"WORK: special_works
ITEM: Tile Bond
SECTION: Raised Floor in Toilet
UNIT: bags",Tile Bond,Raised Floor in Toilet | Tile Bond,Raised Floor in Toilet,special_works,14.935200000000002,bags,2.1336000000000004,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 15 per bags,19.5
bb87e69506063fd4bfd2289a122d60d9,"WORK: special_works
ITEM: Tile Grout
SECTION: Raised Floor in Toilet
UNIT: sft",Tile Grout,Raised Floor in Toilet | Tile Grout,Raised Floor in Toilet,special_works,20.0,sft,100.0,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 20 per sft,19.5
c33d39cc3d84f3d82f0ca06c53b3b345,"WORK: special_works
ITEM: Labor for Tile Fixing
SECTION: Raised Floor in Toilet
UNIT: sft",Labor for Tile Fixing,Raised Floor in Toilet | Labor for Tile Fixing,Raised Floor in Toilet,special_works,90.0,sft,100.0,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 90 per sft,22.25
0382f4ce700884f9b5bf910c376418ba,"WORK: special_works
ITEM: Packing Material
SECTION: Raised Floor in Toilet
UNIT: sft",Packing Material,Raised Floor in Toilet | Packing Material,Raised Floor in Toilet,special_works,15.0,sft,100.0,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 15 per sft,21.0
2ce7c6773fa92b46cc1690ba58bb6def,"WORK: special_works
ITEM: Lifting, Freight, Cartage & Cleaning
SECTION: Raised Floor in Toilet
UNIT: sft","Lifting, Freight, Cartage & Cleaning","Raised Floor in Toilet | Lifting, Freight, Cartage & Cleaning",Raised Floor in Toilet,special_works,10.0,sft,100.0,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 10 per sft,26.0
54449d14ac238534a05a247fcc8053d0,"WORK: special_works
ITEM: Material Per Unit
SECTION: Raised Floor in Toilet
UNIT: nan",Material Per Unit,Raised Floor in Toilet | Material Per Unit,Raised Floor in Toilet,special_works,444.0797564436184,,,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 444 per nan,21.25
a5ef3c0e5bf05ab6331ffd69ce06bdda,"WORK: special_works
ITEM: Labor Per Unit
SECTION: Raised Floor in Toilet
UNIT: nan",Labor Per Unit,Raised Floor in Toilet | Labor Per Unit,Raised Floor in Toilet,special_works,122.0,,,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 122 per nan,20.5
78466ad024b010d1886e66b5c205dab3,"WORK: special_works
ITEM: Composite Per Unit
SECTION: Raised Floor in Toilet
UNIT: nan",Composite Per Unit,Raised Floor in Toilet | Composite Per Unit,Raised Floor in Toilet,special_works,566.0797564436184,,,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 566 per nan,21.5
e4a5d277ad723fe37cb41df5ecaaf78b,"WORK: special_works
ITEM: Rate With Margin
SECTION: Raised Floor in Toilet
UNIT: nan",Rate With Margin,Raised Floor in Toilet | Rate With Margin,Raised Floor in Toilet,special_works,725.0,,,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 725 per nan,21.0
44b0c8debac0e7307f32e5cc51836bdf,"WORK: special_works
ITEM: Porcelain Tile
SECTION: Raised Floor in Toilet
UNIT: sft",Porcelain Tile,Raised Floor in Toilet | Porcelain Tile,Raised Floor in Toilet,special_works,306.6914498141265,sft,110.00000000000001,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 307 per sft,20.5
b467e3996cbe075e8108d203fee455c3,"WORK: special_works
ITEM: Cement
SECTION: Raised Floor in Toilet
UNIT: bags",Cement,Raised Floor in Toilet | Cement,Raised Floor in Toilet,special_works,16.526933333333332,bags,1.0329333333333333,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 17 per bags,18.75
9658fdfed8d950499afb51811e259cec,"WORK: special_works
ITEM: Cement
SECTION: Raised Floor in Toilet
UNIT: bags",Cement,Raised Floor in Toilet | Cement,Raised Floor in Toilet,special_works,17.068800000000003,bags,1.0668000000000002,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 17 per bags,18.75
fa398606622e6ab2b6718afdc9ecc0aa,"WORK: special_works
ITEM: Tile Bond
SECTION: Raised Floor in Toilet
UNIT: bags",Tile Bond,Raised Floor in Toilet | Tile Bond,Raised Floor in Toilet,special_works,14.935200000000002,bags,2.1336000000000004,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 15 per bags,19.5
bb87e69506063fd4bfd2289a122d60d9,"WORK: special_works
ITEM: Tile Grout
SECTION: Raised Floor in Toilet
UNIT: sft",Tile Grout,Raised Floor in Toilet | Tile Grout,Raised Floor in Toilet,special_works,20.0,sft,100.0,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 20 per sft,19.5
c33d39cc3d84f3d82f0ca06c53b3b345,"WORK: special_works
ITEM: Labor for Tile Fixing
SECTION: Raised Floor in Toilet
UNIT: sft",Labor for Tile Fixing,Raised Floor in Toilet | Labor for Tile Fixing,Raised Floor in Toilet,special_works,90.0,sft,100.0,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 90 per sft,22.25
2ce7c6773fa92b46cc1690ba58bb6def,"WORK: special_works
ITEM: Lifting, Freight, Cartage & Cleaning
SECTION: Raised Floor in Toilet
UNIT: sft","Lifting, Freight, Cartage & Cleaning","Raised Floor in Toilet | Lifting, Freight, Cartage & Cleaning",Raised Floor in Toilet,special_works,10.0,sft,100.0,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 10 per sft,26.0
eab89c196a342b56ef7ca6636ef8b944,"WORK: special_works
ITEM: Material Per Unit
SECTION: Raised Floor in Toilet
UNIT: nan",Material Per Unit,Raised Floor in Toilet | Material Per Unit,Raised Floor in Toilet,special_works,382.7414664807932,,,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 383 per nan,21.25
4d6de8df83bbfe7cb73c5dd1c241bee5,"WORK: special_works
ITEM: Labor Per Unit
SECTION: Raised Floor in Toilet
UNIT: nan",Labor Per Unit,Raised Floor in Toilet | Labor Per Unit,Raised Floor in Toilet,special_works,112.0,,,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 112 per nan,20.5
7f0a0a203d39e8e138e9cd30b0c8b4a4,"WORK: special_works
ITEM: Composite Per Unit
SECTION: Raised Floor in Toilet
UNIT: nan",Composite Per Unit,Raised Floor in Toilet | Composite Per Unit,Raised Floor in Toilet,special_works,494.7414664807932,,,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 495 per nan,21.5
a299b3af4b77f364e0ccf906f0e3a1c2,"WORK: special_works
ITEM: Rate With Margin
SECTION: Raised Floor in Toilet
UNIT: nan",Rate With Margin,Raised Floor in Toilet | Rate With Margin,Raised Floor in Toilet,special_works,634.0,,,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 634 per nan,21.0
2cfeb2253a39d047bf60d1cb4e97489f,"WORK: special_works
ITEM: Porcelain Tile
SECTION: Raised Floor in Toilet
UNIT: sft",Porcelain Tile,Raised Floor in Toilet | Porcelain Tile,Raised Floor in Toilet,special_works,408.9219330855019,sft,110.00000000000001,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 409 per sft,20.5
b467e3996cbe075e8108d203fee455c3,"WORK: special_works
ITEM: Cement
SECTION: Raised Floor in Toilet
UNIT: bags",Cement,Raised Floor in Toilet | Cement,Raised Floor in Toilet,special_works,16.526933333333332,bags,1.0329333333333333,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 17 per bags,18.75
9658fdfed8d950499afb51811e259cec,"WORK: special_works
ITEM: Cement
SECTION: Raised Floor in Toilet
UNIT: bags",Cement,Raised Floor in Toilet | Cement,Raised Floor in Toilet,special_works,17.068800000000003,bags,1.0668000000000002,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 17 per bags,18.75
fa398606622e6ab2b6718afdc9ecc0aa,"WORK: special_works
ITEM: Tile Bond
SECTION: Raised Floor in Toilet
UNIT: bags",Tile Bond,Raised Floor in Toilet | Tile Bond,Raised Floor in Toilet,special_works,14.935200000000002,bags,2.1336000000000004,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 15 per bags,19.5
bb87e69506063fd4bfd2289a122d60d9,"WORK: special_works
ITEM: Tile Grout
SECTION: Raised Floor in Toilet
UNIT: sft",Tile Grout,Raised Floor in Toilet | Tile Grout,Raised Floor in Toilet,special_works,20.0,sft,100.0,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 20 per sft,19.5
c33d39cc3d84f3d82f0ca06c53b3b345,"WORK: special_works
ITEM: Labor for Tile Fixing
SECTION: Raised Floor in Toilet
UNIT: sft",Labor for Tile Fixing,Raised Floor in Toilet | Labor for Tile Fixing,Raised Floor in Toilet,special_works,90.0,sft,100.0,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 90 per sft,22.25
2ce7c6773fa92b46cc1690ba58bb6def,"WORK: special_works
ITEM: Lifting, Freight, Cartage & Cleaning
SECTION: Raised Floor in Toilet
UNIT: sft","Lifting, Freight, Cartage & Cleaning","Raised Floor in Toilet | Lifting, Freight, Cartage & Cleaning",Raised Floor in Toilet,special_works,10.0,sft,100.0,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 10 per sft,26.0
b64ef16bab5efbd78ab421a7038ea73e,"WORK: special_works
ITEM: Material Per Unit
SECTION: Raised Floor in Toilet
UNIT: nan",Material Per Unit,Raised Floor in Toilet | Material Per Unit,Raised Floor in Toilet,special_works,484.9719497521686,,,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 485 per nan,21.25
4d6de8df83bbfe7cb73c5dd1c241bee5,"WORK: special_works
ITEM: Labor Per Unit
SECTION: Raised Floor in Toilet
UNIT: nan",Labor Per Unit,Raised Floor in Toilet | Labor Per Unit,Raised Floor in Toilet,special_works,112.0,,,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 112 per nan,20.5
7ceb681e8c06b0aaedaa3db9e7671b5f,"WORK: special_works
ITEM: Composite Per Unit
SECTION: Raised Floor in Toilet
UNIT: nan",Composite Per Unit,Raised Floor in Toilet | Composite Per Unit,Raised Floor in Toilet,special_works,596.9719497521686,,,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 597 per nan,21.5
fbbe873ce350f90f69590e7b1d3a7d21,"WORK: special_works
ITEM: Rate With Margin
SECTION: Raised Floor in Toilet
UNIT: nan",Rate With Margin,Raised Floor in Toilet | Rate With Margin,Raised Floor in Toilet,special_works,765.0,,,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 765 per nan,21.0
772e22103b820277601c6f2f49accf4c,"WORK: special_works
ITEM: Partal Wood
SECTION: Wooden Cladding
UNIT: rft",Partal Wood,Wooden Cladding | Partal Wood,Wooden Cladding,special_works,274.3125,rft,73.15,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 274 per rft,18.0
f70e81ca914d18cfedcc0b3123936ed0,"WORK: special_works
ITEM: Solignum Material
SECTION: Wooden Cladding
UNIT: rft",Solignum Material,Wooden Cladding | Solignum Material,Wooden Cladding,special_works,31.171875,rft,66.5,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 31 per rft,19.5
d52f4c86ad289186bc4bcf2897a2c854,"WORK: special_works
ITEM: Lamination MDF
SECTION: Wooden Cladding
UNIT: sft",Lamination MDF,Wooden Cladding | Lamination MDF,Wooden Cladding,special_works,137.5,sft,35.2,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 138 per sft,18.75
b4102cce7ad441b37565616851cd4209,"WORK: special_works
ITEM: Kale Wood 2"" x 3""
SECTION: Wooden Cladding
UNIT: cft","Kale Wood 2"" x 3""","Wooden Cladding | Kale Wood 2"" x 3""",Wooden Cladding,special_works,84.375,cft,0.675,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 84 per cft,19.5
e2cf5c601d67e3f1d1644e62fde01492,"WORK: special_works
ITEM: Polish Material
SECTION: Wooden Cladding
UNIT: sft",Polish Material,Wooden Cladding | Polish Material,Wooden Cladding,special_works,21.75,sft,6.959999999999999,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 22 per sft,19.0
5457aa0b645f0e8e70b3016bd77baa0d,"WORK: special_works
ITEM: Tools, Equipment & Hardware
SECTION: Wooden Cladding
UNIT: sft","Tools, Equipment & Hardware","Wooden Cladding | Tools, Equipment & Hardware",Wooden Cladding,special_works,25.0,sft,32.0,BOQ - 05 .xlsx,Rate Analysis (F),Rs. 25 per sft,22.0
